Hugo_Symbol,T_Paired,P_Paired
HDLBP,-5.350866603967967,2.29881637058986e-06
MRC1L1,12.48804605841605,7.68568481276595e-17
ZNF146,-9.617094412408681,7.238925056391631e-13
IGSF6,10.066426626930937,1.6152014694600206e-13
SLC19A3,13.555277628371522,3.349079104163223e-18
EHD2,12.587040428254191,5.712317091821206e-17
FAIM3,2.826821678541945,0.006787662598295373
WRAP73,-5.583561374248086,1.018398820687896e-06
SP140,5.168762304021949,4.32581833375179e-06
C1QBP,-6.621956152657389,2.5561281510696063e-08
GLB1,8.908828340887645,8.064864384095465e-12
PAX9,-6.264738896428468,9.134053845162843e-08
AC024940.1,-2.8185348870446276,0.006939835820803436
RPUSD1,-9.419006514806801,1.4128137819307003e-12
NRM,-7.354669876030295,1.8756043964965855e-09
ATG4A,8.182423291017724,1.0065478048417306e-10
CFHR4,-3.9386293352073607,0.0002593253402801581
FAM78A,7.313291135205295,2.1729868729142465e-09
C10orf95,6.947194923201757,8.008548120011721e-09
PPP6R1,-3.3405219149317498,0.0016057589310398534
RDH10,-3.6584649060759773,0.0006198072452078392
FHOD1,11.310443266006704,2.888938174914007e-15
PLG,2.6165690013695864,0.01177697250122228
BTN2A1,10.440777916445942,4.7155002506664125e-14
CYP17A1,9.188501338897197,3.0931451034612274e-12
EXO1,-12.745680785812427,3.5598549468443653e-17
VASN,7.15256419101288,3.850990252400565e-09
ELAVL4,-2.0836324797046952,0.04243130168749855
PHACTR3,6.125311513230091,1.499904020845125e-07
MFAP3,5.444967060580296,1.6552202982693863e-06
SIGLEC11,12.319710693944526,1.276661266694605e-16
ITPRIPL2,2.15508227766779,0.03609606370020555
CDNF,4.192367372217854,0.00011511522174780314
RNASE4,18.40824416244547,1.1746330502947871e-23
C1orf234,-2.724895411564406,0.008892936139022447
SEMA3A,-2.3721681304472906,0.021655296181654807
MRRF,-6.308955596502575,7.803366907873833e-08
ATP6V0D1,10.939355048726354,9.400255058035059e-15
FAM46C,5.601714271010925,9.554794044385344e-07
TRIM14,2.232994143107277,0.030149579255429798
IAPP,-2.7273319598354138,0.008836269889692355
IQCD,4.673082247439417,2.3499729696617484e-05
PITPNM2,8.148526458848961,1.1336227913067807e-10
CCDC61,4.118926797676367,0.00014592295965775522
MYL9,16.509812135368332,1.1760645174602571e-21
COL9A3,-3.3368518790738193,0.0016230961675259372
SPATS2,-13.23330104652799,8.489130649534873e-18
LACTB,6.765861165354162,1.5295114991033467e-08
CAPN1,-9.028472725558315,5.347094468085144e-12
MEIS2,2.6997337080423747,0.009497992743915672
ZNF100,3.6315126135927946,0.0006729663321978033
HSD11B2,-2.6326347642585346,0.01130110917787852
S100A2,-5.818088071255909,4.4568468863749803e-07
GATA4,-2.931877932832774,0.005108511186909648
VPS11,11.509505563630857,1.5453756556067714e-15
PRKAB1,11.614556081755891,1.113120796664487e-15
UBXN10,6.87334558451396,1.04226186312526e-08
DIP2C,2.3641098528235815,0.02208133599888903
AC010336.1,-7.038619064603167,5.780295419814792e-09
RGSL1,-2.9419188771007265,0.0049701328435417065
BEX2,-2.4642254903614043,0.017286477224423145
CTSB,-2.0663044683812064,0.04410659985579801
GAL,-3.9903786149329865,0.00022010985232166476
FBXO15,3.3959744363245954,0.001364266951202867
KLF13,8.211620839132786,9.086354299487915e-11
MESDC1,5.551789352529183,1.1385629134143484e-06
NFAT5,7.266319007405002,2.5683040599711465e-09
TMED7-TICAM2,-3.393434091547364,0.001374531180092356
ASIC1,-7.624321411710964,7.201476068765857e-10
TPD52,-7.72593557495195,5.025527451856115e-10
AR,11.086345609391055,5.878400028721037e-15
RP11-212D19.4,-3.0678931146443533,0.0035064494742088454
PARP3,14.702455203756381,1.3516116887858992e-19
AHSA1,-5.885819823806898,3.507481374475644e-07
C21orf33,3.032566906688837,0.003869882201368562
IGFL3,-2.5502620545523778,0.013940894811195764
S100A7A,-3.2633237821879435,0.0020101818645014147
MMP1,-4.079301670375944,0.00016572742405407447
FGFR4,17.703600900241383,6.223398374974636e-23
AC016722.2,3.821413275114735,0.0003746802828247414
TMEM128,6.1732328474096825,1.2649484906116836e-07
PPP1R3G,-5.4520984763642675,1.6144535490850679e-06
SLC2A5,-5.9740730111786595,2.56581427668629e-07
LRRC16A,3.0808597112337797,0.003381271977111002
CCDC15,-6.841706087628727,1.1668291908988074e-08
PRKCA,2.768940454364816,0.00791851788739614
KATNAL2,-2.1082647886353167,0.04014540269483459
PLXNA1,-5.353800624435009,2.2754329557131213e-06
POLR2A,-2.751183273509506,0.008298863822219626
CA4,16.168494678724265,2.801420677893565e-21
FAM188B,7.982207664216284,2.03403849427188e-10
DNALI1,2.3279921726767077,0.024084598299367228
ABTB1,12.94477084941947,1.9754220621586425e-17
SLC24A1,5.4544832845020315,1.6010438505378206e-06
GEMIN7,-6.390956019623191,5.826312595189534e-08
KIAA0040,10.975880415726806,8.363077539386449e-15
TP53INP1,6.34159316373228,6.946868253184222e-08
PNKP,-5.14434149605316,4.706794055747299e-06
IDUA,5.546064007004654,1.1616645992578369e-06
DUSP19,2.660187992954581,0.010525775772855617
KIAA1731,-4.726308668013899,1.9640288733167314e-05
RNF224,4.805568410722013,1.5018820535717503e-05
FAM172A,3.0445573499209284,0.0037427443467630424
ALX1,-4.808178006906794,1.4886413383436532e-05
CYP1A2,3.2973818156114816,0.0018211224431637098
IL27,6.257130239856131,9.384848847080548e-08
BAIAP2L2,-5.931996737227884,2.9784149713710817e-07
PGD,-4.323322410302945,7.5124016186589e-05
RXFP1,2.3942231433964514,0.020526717900283185
CD300LB,8.405549613589582,4.612644585442113e-11
EP400NL,-4.433441581704716,5.2278005739797983e-05
NADSYN1,-2.275677759155635,0.027274291352066375
ETAA1,-4.583459530840919,3.174176477916494e-05
GPR20,9.054518010978324,4.890454327608764e-12
CCDC114,4.396474026220484,5.9065718003310817e-05
H1FNT,5.445774078465113,1.650556313836541e-06
ZNF24,3.572035512727946,0.0008061536141256578
TRAF7,-11.959171791954304,3.832170683927682e-16
CITED1,4.158835655170817,0.0001283052727796611
HINT3,11.373352239713277,2.3693713519117664e-15
TEAD1,2.6459333189428964,0.010920591634583768
SCAMP2,9.465350669228977,1.2077283725980612e-12
ACTA2,4.361271256372832,6.632467478006945e-05
POTEF,-3.168404245628634,0.0026397955956713845
NUDT6,3.4132567350414873,0.0012963478617796934
NCK2,-3.7863710158079744,0.0004178585552638412
LRRC63,5.819005435640024,4.442421192233351e-07
BTBD9,13.140828943480496,1.1115297040099846e-17
C16orf86,14.142950393492237,6.3398456702234465e-19
GPA33,9.542418002478646,9.30955425277274e-13
DCAF8,2.731071012865285,0.008749957850241796
PYROXD2,9.142026452881902,3.6250734827176424e-12
SPDYE3,-3.2190843253435757,0.0022835635727042826
PCDHB11,-3.7179726076079267,0.0005163275265238887
GP5,8.115724954905621,1.2719517640595087e-10
GSK3B,-10.732673226567929,1.827390143330425e-14
ASIC5,-3.920415780521364,0.00027467125851424336
RAD23A,-5.4509395855418274,1.621010044890693e-06
TUBB6,3.0703251228307726,0.003482644971657505
BBS10,2.6099694792700476,0.011977702473680315
SPC25,-12.279402745007218,1.4423937027676395e-16
CBX3,-8.704330423628827,1.6333836926857412e-11
KCTD1,-7.86044192673878,3.1244669830506244e-10
C10orf91,-5.0330903915146745,6.905368299640692e-06
PDX1,-3.527944150603834,0.0009207865398469715
LRRC27,12.057139320892164,2.837991000217356e-16
DUSP16,4.408930505899875,5.668766666744688e-05
DDRGK1,2.6870999724931313,0.009815857398253205
C3AR1,8.33525522887373,5.895504920805319e-11
HNRNPM,-5.636623876542137,8.451171864832269e-07
GP1BA,3.0449194359608445,0.0037389666047168355
CSE1L,-12.58866879012992,5.684562931242139e-17
TXNDC5,-2.551833734741142,0.013885670339632013
RAD54B,-12.45030701060541,8.609042569494085e-17
ULK2,5.08614930832916,5.7531758152467156e-06
LST3,-3.299635316287573,0.001809226162797478
RAB19,3.247812540931118,0.0021023071936989617
OSBPL6,2.2556534680080422,0.028591362550530745
KLRC4,5.784394537737375,5.020191461705175e-07
EDN1,9.02658411065884,5.381833540215915e-12
ZNF582,8.113417511425823,1.28229929400256e-10
TSPAN14,5.919314424459637,3.115260866266133e-07
TEX12,3.5184428409038966,0.0009474510584196635
ARRB2,19.46329549487614,1.056467668340613e-24
FLJ00388,3.878958710426219,0.00031294005398215387
ITSN1,2.121829386809133,0.038933147895304936
FZD4,13.47240569353402,4.2496574008327414e-18
MIEF2,9.467761074841873,1.1979242486411862e-12
KRT15,-5.323281796336553,2.5306123721281133e-06
TMEM249,-3.955766449379361,0.00024564495919034374
DCAF16,-3.618325865719051,0.0007005404302129912
ZNF660,7.996346611407255,1.9352710172103796e-10
INSRR,-2.7255887985271903,0.008876776234580398
RAB3GAP2,-4.799636742108935,1.532410290491689e-05
C19orf57,-4.872757495556531,1.1951714258891715e-05
UNKL,-2.048635931153673,0.0458737874626297
ZNF292,-3.2323724813369554,0.002197962584620041
RBM12B,-4.526819979955112,3.834644962106988e-05
KRT86,-2.192490755234176,0.03312303038155686
HLA-A,6.883105883864964,1.0065898046661236e-08
OR11H6,-3.481417013178761,0.0010585618282913274
SNX5,-2.409587874376278,0.019772027521201503
FUT1,2.8944101820958195,0.005657169760501066
NUPR1,8.046242079234094,1.6236960564726286e-10
RHOD,-5.208516400271702,3.76972357549258e-06
OR1G1,-2.8329161366005673,0.006677726577421353
DPY19L3,2.9578152590620728,0.004758182728388951
SGPP1,7.079213392623802,5.001471587171665e-09
CHAF1B,-11.51110321793296,1.537667237625092e-15
P2RY14,16.250346224985314,2.2723818961600048e-21
VPS25,-7.509868691351277,1.080661700406569e-09
ECT2,-10.572284373723036,3.0723776815782345e-14
CCDC28A,11.084596674396279,5.911230909587069e-15
KCTD12,15.210178567119927,3.433317178433413e-20
BRAT1,-6.90975709797889,9.152858652797859e-09
ARFGEF2,-2.1086017896955567,0.04011488997417463
HRG,-5.057255438228722,6.354857527913687e-06
UBAP1L,5.706385898915621,6.610572013319142e-07
MRGPRX4,-2.014407970897622,0.04947268205530213
IGSF9,-5.773502201998656,5.217020056709704e-07
SLC35B4,-5.220973380822765,3.6104607856301886e-06
LAMP2,-2.583643051684142,0.01280992787763183
JUND,9.067930290384378,4.6708595629440586e-12
MAP7D2,-6.377744381797105,6.10721829196474e-08
GPR42,2.576835736485955,0.01303353593372651
FBXL20,-3.203782146193037,0.0023860356687498206
PPP2R5D,-6.110718184927485,1.57974073469458e-07
SPRR1B,-4.537708308210891,3.6980227886650666e-05
IFNL3,-3.9359318914960495,0.00026154466270421144
DMRTA2,-4.867147060525125,1.2182290583850183e-05
C17orf104,-2.3065071143196523,0.02535190612822501
FNBP1,6.217259629128983,1.0815706207923993e-07
PFKL,-5.275886423973507,2.984037041974288e-06
CDK2AP1,-8.124734906886536,1.2323455106417825e-10
C11orf70,4.641393152427307,2.614092165124182e-05
FAM110B,3.350495799363206,0.0015595254173324294
LCMT1,-3.8889560666430185,0.000303266266054976
RPL26,2.1376573355663666,0.037559242953372096
LRRC42,-8.807849590055454,1.142134847151368e-11
MCM7,-12.337762913931572,1.208829473108299e-16
AL118506.1,3.35008635583188,0.0015613982515978817
P2RY1,-4.284372186936049,8.533567807240014e-05
KIF9,9.655637004947172,6.359059438883016e-13
SIPA1,5.579416197736553,1.0333328266944438e-06
HPCAL4,5.6450769323423176,8.203547734953205e-07
SPG20OS,2.4854340654005767,0.016400340002894667
GADD45B,7.732307259075281,4.913525686237006e-10
MARCH11,-2.326370548454925,0.024178237294312323
FAM21A,7.829023895591516,3.490955981263208e-10
FOLR3,4.095028526839935,0.000157573569864212
ANKRD37,5.080068855666625,5.87493897178022e-06
LHFPL1,-6.1075403280830685,1.597679542090844e-07
HN1L,-9.99865083624802,2.022200258744349e-13
MARS2,-5.615657490798469,9.097824064671336e-07
AL121963.1,-3.4959282244569283,0.0010136098622138645
KIAA1549L,-5.345379414572163,2.3431875706869355e-06
MTERF,-4.276022640946866,8.769444173544688e-05
MTCP1,-2.9643148774355583,0.004673974767743537
ALPK1,3.8447047316128367,0.00034839410396480294
MPZL1,-4.1111311409717155,0.00014962842027902904
TYMP,-2.1686357244850862,0.034992843947849975
MOCS3,-5.851833073045379,3.9556366263112957e-07
WFDC3,-2.4266471044954296,0.01896343841792411
PATE2,-3.7967558912065082,0.00040458669831521465
SLC17A9,-3.01567922174711,0.004055816376365605
ZFYVE1,3.8671091090999914,0.0003247919158279865
BMP1,-3.1028887466036035,0.0031781721629471553
TESC,4.323009162772576,7.52011845618314e-05
EXOG,8.849801145507456,9.882831326410103e-12
ENO2,-5.041878984596189,6.699919181160736e-06
BCAS4,-5.531684235836996,1.221755532779984e-06
HIST1H2BK,-4.617702855728273,2.8303356815747423e-05
SRPK2,-7.418448324364508,1.495147563463278e-09
LRRC8B,-4.559540574767814,3.4382728660333504e-05
KMT2D,2.354346797668851,0.0226075644263804
TAF1C,2.4033594042790436,0.020074898148119802
TMEM60,-2.089953246582801,0.04183415581556401
UBB,12.397176838199366,1.010314474660162e-16
MAGEA6,-4.44418476832992,5.045252062405844e-05
HSP90AA1,-4.409539508281862,5.6573830367561707e-05
DCTN2,-2.238452819375508,0.029767475400737865
ZNF350,4.344539564496688,7.007297122981329e-05
EIF1B,11.840305730324367,5.526187397368545e-16
SPDYE1,3.1402453846115117,0.002859725450640137
C1orf177,-3.7946393777213347,0.0004072582472293785
MYL12A,13.079889912319235,1.3283686905696578e-17
GTSF1,-3.064047285602426,0.003544404098834807
CMKLR1,9.223011217244043,2.7497363685877673e-12
RTN2,4.901428086954229,1.0838778666774267e-05
XYLT2,-6.24972777372259,9.635433957894727e-08
ESRP1,-10.257551210559404,8.596186759770403e-14
IRX4,-3.8615119064577335,0.0003305396016043091
CCDC85A,14.547515107695105,2.0658428325943265e-19
ABLIM3,18.818303473480363,4.5502357050571184e-24
CXorf65,4.356076277537451,6.746704186324445e-05
TMEM81,-5.14408264443472,4.711004592761073e-06
MIOS,-2.64957788506004,0.010818376328583557
SLX1B,2.7084731819187304,0.009283673511997733
TRIM9,-5.435727322869599,1.7095582089362693e-06
PSMD14,-10.249579408641978,8.824547657603706e-14
FADD,-3.2211699166380012,0.002269923306932004
RP11-1084J3.4,-2.942317263470788,0.004964715241144701
PHKB,4.108017208949874,0.00015113391840550504
IL2RG,4.568606220364532,3.335738259060743e-05
ZNF138,-6.397259536894826,5.6968678401431706e-08
N4BP2L1,15.841479828591842,6.512200125463239e-21
COX20,-5.845139178251151,4.0503926926045826e-07
NUDT9,10.382153620826545,5.711750929058701e-14
ERBB2IP,4.535288409209725,3.727969052908172e-05
LRP4,-4.110321283520744,0.00015001855781751044
RPL14,3.73089060905182,0.0004961661484070394
SCNN1B,13.142996796022006,1.1045146494872746e-17
TAF4B,-7.619038152207509,7.337561473433045e-10
CCL18,2.844936824471974,0.00646570963591405
POU1F1,7.807548718246892,3.7660375472110236e-10
CEACAM6,7.4371754792898255,1.3989058373798078e-09
SYBU,8.682468457727785,1.7618036085442743e-11
EFCAB1,4.027705907955701,0.00019545182040915416
NAE1,-8.314415907033169,6.340878306997961e-11
GPR89B,-6.699363940959757,1.939170932258278e-08
POLR2C,5.580323894381778,1.0300441732068178e-06
CAB39,6.01955946039364,2.1835373993377243e-07
PLXND1,10.920983492346249,9.970239782928686e-15
MKNK1,5.398785857395008,1.9450188385489387e-06
DPM1,-6.722781333390288,1.7836999941745123e-08
LYRM9,7.809200153055109,3.744131570036365e-10
KIF27,4.464613873083446,4.715135713238812e-05
CSMD2,-3.488705752811427,0.0010357507118397588
ANGPT4,8.737721168709184,1.4552028707428533e-11
BRD9,-5.373051545831015,2.127738169475398e-06
SAR1A,7.362466948627375,1.824318724695891e-09
MOGAT1,6.6820795803737,2.0625500739405296e-08
GDNF,-4.113096937245833,0.0001486855148184197
PROKR1,-2.9062499973459697,0.005478135883715664
KCNG3,-3.9585898953672114,0.00024345901480232743
CGB2,-3.587978863387396,0.0007681661205645371
DCAF11,2.6794856023185054,0.010012123900585609
MTMR10,9.029572169434736,5.326975621355559e-12
MYH11,7.410350270910703,1.5387966048991245e-09
CORO7-PAM16,4.627367681507367,2.7400780563393545e-05
DUS3L,-5.419292474506282,1.8106085675570482e-06
DNAH9,5.147943940451316,4.648579910082371e-06
ZBTB5,-2.7683459985533614,0.00793098597608241
FAM102A,-5.5213082508408755,1.2670186420765853e-06
HOOK2,-4.258734392183227,9.278187591219754e-05
GPX5,2.3653405448382996,0.02201578706183423
PGM2,-7.702676279361784,5.456601026506202e-10
NAPRT1,-3.9169063887702067,0.00027772723675144285
CCNDBP1,10.864885790244058,1.1936768236224356e-14
CR769776.1,-2.4286134843132436,0.018872175771573
RAI1,-2.0738820731969865,0.04336703047264692
ABHD3,-3.1350681315654843,0.0029019932972012916
ENTHD2,-4.520865732477193,3.911431452981913e-05
ADSL,-5.944139149437287,2.8530015472447524e-07
MCHR1,-3.1361847401243454,0.002892827738318313
RNF220,-2.611693770633874,0.011924957187188176
GSTP1,-5.188124248463488,4.045538296662376e-06
KRT71,-2.586838775005682,0.012706165700070562
MFSD3,-7.421005052704302,1.481626345781024e-09
BTK,13.784639403241547,1.7402240873507972e-18
MRPL40,-4.35094034097065,6.861527327520209e-05
LRP12,-6.773709389140564,1.4872671076010862e-08
FAM104A,-7.806226508548479,3.7836692302177085e-10
HAT1,-9.242374422546035,2.5741768571189494e-12
LIG3,-7.952754685182082,2.2563683313860743e-10
TMEM184A,-6.275695474513493,8.78459976535534e-08
MTX2,-10.737237609146044,1.800654691238204e-14
ERCC6L,-14.375899108648145,3.316098656394941e-19
CLK2,-5.6178908009282775,9.026672074631386e-07
GUCY1A2,10.434409106347385,4.8146196422015466e-14
YEATS2,-8.362692658606726,5.356763291786922e-11
EFCAB3,-2.3139806449755795,0.024904482071890933
ARRDC3,9.731732884542268,4.925988871594969e-13
TMEM37,3.45945467361025,0.0011302273031946817
LPPR3,3.9509435362129133,0.00024942286475922507
HIST1H4I,-3.7204716336224153,0.0005123668434818278
HOXD4,-2.618647016786177,0.011714407381692826
SURF2,-6.076040849574798,1.7868373482046788e-07
TGS1,-5.819608225290465,4.432967500114068e-07
GLTP,-4.975884206103402,8.40282669782232e-06
HIST1H1A,-2.013198494970186,0.049604199448981826
ESYT3,20.110942534625064,2.5308479742797144e-25
MYO1D,2.386667673558412,0.020907244431399786
SSBP4,2.394672034222527,0.020504306932497062
NTM,5.979412271822224,2.517699432363118e-07
NUDT15,-6.962752553111293,7.576222079092288e-09
HIST1H2BE,-4.824771751236175,1.4070899903344367e-05
DCLRE1A,-4.587249840751001,3.134191038479685e-05
ARFGAP1,-3.8878997179797397,0.0003042746311717377
FBXO36,4.188143223857045,0.00011670129422426148
UBA5,-4.449053058611805,4.964593660814087e-05
IL10,4.5343119625744155,3.74011963382043e-05
TSPAN15,9.469227950503214,1.1919972296717424e-12
SBNO1,-8.940752606588584,7.226240814573774e-12
DRP2,-4.123017633897924,0.00014401426401903434
RNF128,7.441752931045822,1.3763427441109516e-09
PNPO,-3.374665031522188,0.0014526734877045502
RBBP7,-5.5667225202315835,1.0804284913585098e-06
TOMM40,-10.764810843132391,1.6473562214948946e-14
GLRX5,-7.805600634615709,3.7920441727792845e-10
EBAG9,5.069589785347157,6.090776198638202e-06
CCDC149,5.097393245203576,5.534531824377323e-06
RP11-1212A22.4,5.524873674207266,1.251280882876825e-06
VGLL4,-3.6139981544456847,0.0007098233485170086
APOBEC2,2.7145636608669856,0.009136955319908
LCE3D,-2.767282126838779,0.007953344815944556
FOXO6,-4.020814471527554,0.00019979333974626866
JAM3,10.499118667310924,3.898277602214848e-14
GTF2E1,-8.032132337607829,1.7063009902820592e-10
YIPF2,-5.17047332518029,4.300296741239213e-06
KIAA0754,2.88212465286881,0.00584868274829398
C17orf70,-3.9982163927680237,0.0002146946714525979
CENPV,-2.5610368577053593,0.013566274943655723
TERT,-3.4429437416344717,0.0011871233164168194
IL5RA,7.986976833190886,2.000169446966553e-10
ICA1L,2.9030693677481336,0.005525706396097994
LILRA4,3.0236196631003964,0.003967374334993433
ALKBH2,-7.176156912559479,3.5405540302485373e-09
AUP1,-6.88300971762598,1.0069352441887416e-08
IHH,14.483320488600011,2.4648936021678933e-19
DCAF8L2,-2.1251000030387397,0.038645696117895714
ARFGEF1,-4.552428754666736,3.520861901532506e-05
STARD9,14.624664784828385,1.671861872359452e-19
HSF2BP,-7.860455364693782,3.1243188085170324e-10
NTNG2,3.517529428690246,0.0009500529474626946
FAM171A2,-5.805318603802489,4.6625486562673254e-07
SLC16A8,-4.758001615459839,1.7645255099707517e-05
C7orf41,12.383187579029242,1.053859468419145e-16
TRDMT1,3.994833081003691,0.00021701622842448042
N4BP3,3.8419451947116645,0.0003514130695109804
CAP2,3.2893024915845492,0.001864385077234073
RPP40,-8.454952619631081,3.8829470115006605e-11
PPIA,-5.090783253845324,5.6620534184954674e-06
ADAMTSL4,6.646710269896532,2.340024297117191e-08
KLRB1,10.003890160336404,1.9873345022445044e-13
LCE1E,-2.218816076708586,0.031162402015070936
EXO5,-2.9497929847126336,0.0048640691004762935
ZBTB44,-3.0980827327786598,0.0032214796689987325
PKD1,3.356557711237252,0.001532045850774905
DSCC1,-12.16709435417849,2.0288863315234426e-16
TBC1D26,4.143399112836055,0.00013486004034778842
MRPS15,-3.6675353252814973,0.000602840656698213
SECISBP2L,12.016706518918681,3.2120180636360873e-16
S100A7,-2.7121137070040318,0.009195715776509848
ABHD11,-4.647897692599267,2.5576078335820886e-05
GGCT,-10.51356024056686,3.7191258884218864e-14
CCNO,-2.595335018224247,0.012434018792645824
FCGR3A,10.97397358408822,8.414241336568484e-15
LPA,-2.3391237855214606,0.02345051715864311
FAM47E,14.240153677634346,4.833808348752597e-19
GALNT10,9.224759472224411,2.7334010765913245e-12
ALDH4A1,-5.71520208358445,6.408308176775503e-07
OGFOD2,-2.9052570183615387,0.005492946137593493
HRC,12.138754114671377,2.211871784900872e-16
RAB4A,-5.014619333162509,7.357606780292434e-06
IFT46,2.6658721708422095,0.010372021825787706
PDF,-7.731121084068941,4.934184655113766e-10
SMC4,-10.044800554488187,1.7351711083093358e-13
C1orf116,15.779840980245108,7.644666685567408e-21
HYPK,-2.2956322230673294,0.026015770116413407
IL1F10,-3.4106638256889172,0.0013063287943978637
SERPINB12,-2.1299854858391045,0.03821977745319667
SOWAHC,-5.664249406077817,7.668266541603967e-07
RP11-817J15.3,-3.1673930193992583,0.0026474098731004043
FAR2,10.038938539871465,1.769215712937622e-13
ABCA9,14.322645501349355,3.8434176798503696e-19
TCEAL8,2.9666872867873844,0.004643586154819129
PLSCR4,16.00988237195562,4.2114115427689576e-21
LIPC,3.1408276699297604,0.002855007992140679
RP11-20I23.1,3.6085790057479716,0.0007216135466448833
DNAH10,5.090040474119203,5.6765631482594645e-06
SLC26A4,2.133991614281539,0.0378735965747802
ALG6,-6.052164765875003,1.944929078659365e-07
NECAB2,-3.6247670557454517,0.0006869390910321044
APOBR,12.881340676277906,2.3818315054321556e-17
FAM133B,-2.932611963113435,0.005098274863901417
CEP85L,9.286826231402314,2.2127244950165273e-12
HOXD13,-5.484799591088811,1.4398907010246298e-06
CCDC163P,-4.354553090259528,6.78056095602108e-05
S100A10,4.591366082159968,3.0913256936982636e-05
PSMA1,-4.5165624162117215,3.967861343520837e-05
CISH,14.430045333969055,2.855059694088367e-19
ANGPTL1,12.223114996118658,1.7110343366423535e-16
MFSD1,2.061868629197028,0.04454460763187523
TXNL4B,-4.603837118735279,2.964929735394321e-05
PRSS8,4.278545112628415,8.697522708475597e-05
SLC10A5,5.095376580516774,5.573134603337726e-06
TICRR,-13.143268252254733,1.1036394026463572e-17
STRIP2,-5.172121934574456,4.275846688960374e-06
VEGFB,5.633922589114607,8.531855954677943e-07
ENTPD3,-3.5959962188332715,0.000749716641787554
BTBD19,6.248747443999375,9.669116006752626e-08
NCAPG2,-12.117347211456446,2.361115449103863e-16
MEGF10,-4.231699565646959,0.00010131808468851703
C11orf65,-3.089550861009509,0.0032997294275622577
SLC29A4,-5.973491513733319,2.571109377777915e-07
LYSMD4,-2.0584729630502387,0.044882457091423016
ERCC3,-4.863656391910282,1.2327950360549633e-05
EXOSC5,-8.59538605676785,2.382746945456026e-11
SCG5,-5.133251475839369,4.8905576874903835e-06
ATF5,-2.5593229219341227,0.013625245607713495
PA2G4,-11.85927687046109,5.211934845776176e-16
TRMT61B,-8.087870761853926,1.4026805680461012e-10
MAN1A1,11.974911939456572,3.6513389553994163e-16
HOXC4,-4.316589733736474,7.679972368305748e-05
FBXO18,-2.3260657914884253,0.024195871435812925
DMPK,5.350081719967418,2.3051118922279036e-06
NDUFV3,3.2932650575019524,0.0018430464086809887
NBL1,7.144932122487397,3.957143002623783e-09
ZNF808,3.766652452655425,0.00044422073765906724
CASS4,11.060581747220754,6.3812812023624325e-15
ORC1,-11.014640025702024,7.388691333528604e-15
RP11-12J10.3,3.5744893464863585,0.0008001922175832807
CALR,-4.901886880803122,1.0821824765564454e-05
PLA2R1,-6.021353170383281,2.1696844386554253e-07
NAA40,-7.876606478029917,2.9512371772172476e-10
PPP1R42,4.537477936866723,3.700863471692858e-05
COX8A,-5.062444626715006,6.242408003030585e-06
ADAM21,-3.58421115682007,0.0007769856224314265
GCH1,3.2111367530785926,0.002336255101125899
EHBP1,-4.037511266062418,0.00018943166555368098
C14orf132,14.083163743146445,7.4950603852584115e-19
CLEC16A,7.645723134879571,6.675654347323959e-10
TDRD3,6.977947837766241,7.176530590342073e-09
HSD11B1,10.95623716165079,8.905592731801353e-15
TMEM106A,8.155926779239413,1.1045682857513479e-10
RGS2,7.553723452089069,9.249431617942744e-10
SYPL1,-3.9835879712755347,0.00022490818885675563
SYNJ1,12.2314352062588,1.6683353285756893e-16
DES,10.174037955267647,1.1317755162733546e-13
DBF4B,-6.518693460573639,3.694725244146105e-08
FTL,6.547979302814174,3.3282164475044604e-08
HIST1H1B,-4.188676481300287,0.00011649990308460467
FIZ1,-2.3628377683222888,0.02214927341919136
PPAT,-10.867176601094654,1.18492469559512e-14
TIMM21,-7.771497357932475,4.2777069592371575e-10
ZNF385B,12.030596535696402,3.078200458957699e-16
FOXK1,-6.646363308057467,2.3429233358558274e-08
SPERT,-7.925920507645778,2.4801487031227127e-10
COA6,-6.266430888747466,9.079197321607272e-08
KLF16,-4.01489772216447,0.0002035951773968538
TJP3,7.697519314899276,5.557101203247966e-10
FAM20A,6.416305725570927,5.322927357169241e-08
GAD1,-3.865785180547882,0.0003261426724464088
SBSN,-3.853651013489388,0.00033877769065331607
ATAD2B,-6.649417734644612,2.317524886083839e-08
NEK6,3.9549385742643604,0.00024628949818467766
APBA1,-2.1478847097825002,0.036694264266906765
TEX37,-2.135428064196447,0.03775014011929242
CCDC53,4.301499122434125,8.068900230122854e-05
ZSCAN20,-2.612843023568224,0.01188992003262484
GPR75-ASB3,-2.079873487995346,0.042789939969312935
ARHGAP33,-2.590461801721575,0.012589457121770767
ZNF91,2.2980190821870665,0.025868750202963753
WNT11,-2.4069658170465003,0.019899025060846953
C1QTNF7,14.027835502108033,8.754256955494641e-19
BNIP3,-6.125162887163507,1.5006965094457654e-07
CCDC73,-2.4014826549393646,0.020166973195579484
MYB,-2.2636967779302997,0.028055685139208513
NSFL1C,-7.2065914871002,3.176839580592284e-09
COL5A3,-3.2416082609908012,0.0021402617367138315
GPX8,-5.365248500182095,2.186424716430854e-06
CKAP2,-10.845341345747112,1.271059341883131e-14
RP13-996F3.5,2.2966526508020086,0.02595282543158538
AL358813.2,2.886738147479944,0.0057760697091125595
C5orf28,-6.9098082597695,9.151188146598585e-09
RP11-834C11.12,-2.656959089454505,0.010614043763633218
COMT,2.4941966244900833,0.01604638526126006
