Hugo_Symbol,T_Independent,P_Independent
MCM6,-9.232120571177244,5.6177842407690885e-15
CHTF18,-9.708779938518168,5.188814085927565e-16
CD34,10.001771090036701,1.1995898753717107e-16
PCDHGA10,2.898452924367068,0.004627519250963016
SCML2,-5.189875338361561,1.1386732201595326e-06
AP000974.1,-3.9593160301940737,0.00014250155995441222
YPEL2,7.270134523007375,8.829014303518752e-11
LSM2,-6.859007349789862,6.271660755025506e-10
CSNK1A1,-2.4469195280718257,0.016189200688577297
ARID5B,2.4458596042473326,0.016234053021703384
CDH5,17.15025696710175,2.8718507384390137e-31
OLFML2B,-2.714442512070708,0.00784545386752932
SRRM5,-6.259333848016894,1.0233197733259733e-08
ZCCHC5,3.622972700746603,0.0004637055867069635
RASGEF1A,-4.606528366732494,1.2325235169494822e-05
PET117,-4.2306497292472285,5.247130588092299e-05
PNPT1,-6.473183415545733,3.8200598278850266e-09
KIAA1211,-2.8442427220052204,0.005419555530926448
ATL1,6.757682395509178,1.0113817997774992e-09
STEAP4,10.258928279309087,3.3205662582065273e-17
CAST,3.025138703291076,0.0031736496441713375
DCTN4,3.399505813065746,0.00097766484375674
HIST1H2AB,-4.1942198119581615,6.01447580595687e-05
SOWAHB,-2.326634278414509,0.022043914865065076
FAM136A,-10.343673406072737,2.1753660911040458e-17
ZNF77,-3.2086382940895573,0.0018027250555043848
PMAIP1,-6.255828915189933,1.0398723771504856e-08
SYT11,5.24103810756535,9.175282842200935e-07
MPI,-4.874593137265948,4.204458476817057e-06
ZNF607,-3.424518690283535,0.0009007587397665285
ABHD14B,13.45669455877573,5.321050368169697e-24
MARCH10,4.041775933465005,0.00010564126486317606
ZNF469,-3.5441638738629124,0.0006053871048706987
ANKRD40,8.297936674054458,5.845203639577843e-13
ACOT7,-6.682000988457763,1.4430078781759024e-09
ZNF556,-4.619494603792463,1.1709626551597049e-05
DAK,-8.44519142571086,2.8209864890481616e-13
ERBB2,2.199760990039024,0.030174295698562226
ACTC1,3.196055197436835,0.001875361366306104
MYO19,-14.915776654037595,5.866608174105645e-27
ZRANB3,-7.60246578059309,1.7704343309234073e-11
TRAF6,6.6303822512965045,1.8374381145574724e-09
CDCA7L,-3.7221902517001673,0.00032970094615630656
TEX10,-7.668515703346577,1.2838488972285898e-11
EBF1,9.06630365555027,1.285210702293145e-14
C11orf24,-6.5805780593471015,2.3184863825033706e-09
C3orf30,-2.7197048006339575,0.007730463348316583
KCND2,-4.530414480422207,1.6622589493331557e-05
UCHL5,-9.21827768227585,6.019813841005536e-15
QPCTL,-4.226951111565293,5.3205202113088496e-05
SLC5A4,13.591728696080757,2.804345041840788e-24
ACBD7,-2.150370937410351,0.033985928994333676
CREBRF,10.327886700701713,2.3536527516106326e-17
FHL5,15.203431509337053,1.5786770444762002e-27
ARRDC2,5.910742682341551,4.959152634337194e-08
COPB2,-7.632149764154261,1.5324622521447967e-11
XPO5,-11.97265770667213,6.85911595101766e-21
ANKRD22,-7.395974514503982,4.814834840569275e-11
USE1,-2.509150409633741,0.013742091563735995
PIH1D1,-3.444023150715024,0.0008447785332346154
MYBPC2,-2.040276088263166,0.04401284354491549
MUSK,12.124044422320546,3.2726030956249867e-21
CDC14A,8.59904813427173,1.315348549720297e-13
DPT,7.037783583488269,2.6846975057379035e-10
FAM83B,-9.850942117605866,2.5493126338017807e-16
SMPDL3B,2.9777148836988534,0.00365959181974885
MT-CO2,2.365751193368674,0.019961840119570234
CSTF1,-5.954553390161321,4.075254706140816e-08
ZNF746,-2.987198375151594,0.0035572385068996636
CPO,2.948890776130586,0.003987608165725994
SNAP29,-3.5172374403224675,0.0006625397925567219
C6orf106,2.792998554349048,0.006280653989939202
MPP5,11.84253490055978,1.2976500103354878e-20
ARL14,-3.8324477577086427,0.00022413452695201907
MESP1,-2.8281125844764716,0.0056781670150774805
HMGCLL1,14.22697814391884,1.4163641681654563e-25
HOXD3,-2.756533203940906,0.006967677893862724
PABPC3,-7.571589509952886,2.0569750052501503e-11
KLHL20,2.770179885221956,0.006702919283100145
AADACL2,-2.6264526984315335,0.010013122765983285
RPL18,-3.59811256879153,0.000504600812126397
CRYBB1,2.624991528318855,0.010053300136430113
QKI,9.91979908985545,1.806959719018023e-16
PAPL,-3.831159853233439,0.000225156570511345
DDC,3.5904319216540275,0.0005179107743949102
C10orf105,8.258074466742528,7.117231009682421e-13
RNASE1,21.355438507976228,1.209357555068644e-38
OSBP2,-4.172960048243789,6.510979090479508e-05
GAMT,-6.436881392291374,4.519474105897888e-09
TRPS1,-6.523049169348092,3.0306171996353366e-09
TRIM17,-4.394506837931285,2.8153305134422134e-05
KRTAP10-3,-2.191058166813043,0.030817551643505282
DUS4L,-8.858924497804672,3.612873046543578e-14
RNF34,-5.217946063167192,1.0115882086480274e-06
SERPINB6,15.84790924184824,8.653388705660913e-29
SLC7A6,3.0494717141854477,0.002948176181276079
HIF1AN,-4.14715720222062,7.166597670022317e-05
OMG,6.858397021063478,6.289781459719162e-10
TRIM62,-3.622019089409466,0.0004652146236504949
SHC3,12.365725689316067,1.0083614237493203e-21
PICALM,3.653096983273277,0.0004183541632747179
ADTRP,8.329091847543191,5.010994124540013e-13
TLK2,-4.315218495651641,3.8118245009075904e-05
PTGES3L,-3.645338787280029,0.0004296142260800647
DDX3X,4.986464501713534,2.65797888389601e-06
PDK2,6.070584910694112,2.416033101605817e-08
NLRP3,6.069846882082766,2.4241123220422373e-08
KRBA2,4.781358614422439,6.1350600024373454e-06
STK10,13.300674415371216,1.1180618960048312e-23
LIF,2.414309060843819,0.017620945853150858
KCNN2,4.615400670329376,1.1900706084557953e-05
THUMPD3,-3.8780279927373584,0.00019068205909719005
ATAT1,-4.335938760990706,3.522721361839545e-05
NDUFC2,-3.585904728749782,0.0005259109584951244
CPEB3,13.48733007531376,4.6005859109592164e-24
ABHD1,-3.5668004245180276,0.0005609765730460674
NUPL2,-6.407118256049191,5.186113532227858e-09
DHH,6.150251977448559,1.6833718929149966e-08
MSRB2,5.198034076166511,1.1002098296837253e-06
ALG10B,-3.6065973942687775,0.0004902738751793455
ZFP41,-4.8223760868849315,5.197972354597717e-06
CD2BP2,2.7477956698005657,0.007142166179286928
TTC17,4.499217271282242,1.8775150737262915e-05
ZNF677,3.525241252749838,0.0006450400548053194
EFCAB4A,5.1203545756407625,1.5243280244329477e-06
LY6K,-6.297885248479441,8.575573976741605e-09
ANKRD28,6.720521947255898,1.20441497420325e-09
SIGLEC12,2.716932862672395,0.007790842667798501
ITIH1,2.0483868890665997,0.04319602153994278
WNT2B,-2.542910103875799,0.012558243545492098
CALM2,5.9000992111264,5.200901970446369e-08
MALT1,-5.039827384403463,2.131625433691882e-06
TCEB3,3.317875885561322,0.0012737925581846898
PURA,7.537745845880339,2.424204005497852e-11
SPDYA,-5.471658468414133,3.4221736026126515e-07
HS3ST3A1,-4.858367850626941,4.491518093206921e-06
FBXL18,-5.2853876694374415,7.602493366051041e-07
KCNA3,12.22922504020585,1.9593338027823735e-21
KRR1,-9.258640808880742,4.920967880124414e-15
KLRC3,4.062294253369322,9.800119143435994e-05
VPS33A,-3.636720727380734,0.0004424589026965551
KPNA2,-15.728408796908806,1.4767979434339334e-28
SYF2,3.719344505154227,0.0003329696180276927
SLC22A11,-2.150825235090703,0.03394904682691283
UBR5,-6.494231738676744,3.46470408437317e-09
COL6A5,9.943447879594435,1.6055225336946898e-16
OR2W3,4.383614768876668,2.9355667416958372e-05
HECW1,-5.211986420592386,1.0373542778386288e-06
NDUFAB1,-5.604881731794171,1.918149615340167e-07
RNASEK,10.262276118303443,3.2655347031329487e-17
ALG8,-6.418575426712883,4.918718148805301e-09
ZNF34,6.665103432066865,1.5618978753160853e-09
MRPL44,-3.0845095118108885,0.002649485872671772
AAMDC,7.230428493528295,1.068449569522789e-10
TLN2,-3.1815564536273335,0.0019624369475432276
IFT74,3.0980709599910408,0.0025416101868579503
ZNF783,-2.952857346695175,0.003940914446178611
SLC25A10,-9.339609163593778,3.2840530145182273e-15
DCST1,-4.130662918685768,7.618429838692339e-05
MYH2,4.3432651900339785,3.4256499239230955e-05
IRF9,3.445141972554474,0.0008416688468762375
FBP1,15.459851372482294,4.941289647954954e-28
HSPB2-C11orf52,8.168393816334428,1.107793090822825e-12
SYCP2,-2.857857180724005,0.005209728241961523
ZNF423,5.839714722186593,6.808506131256551e-08
YWHAG,-9.09191729200238,1.1310492914482141e-14
NKAIN1,-4.297715421215199,4.073734119426812e-05
KAT8,9.37751032390875,2.71752219944038e-15
C9orf78,-3.4214249920945035,0.0009099525353544088
ZNF805,-2.1941895058679037,0.03058473963304241
CCNJL,9.611675963075978,8.431269967006034e-16
HSPB8,12.137615407859142,3.0628449752941785e-21
PTPRC,11.088097945112393,5.360101885543224e-19
CKAP5,-8.302519827186211,5.714313228104807e-13
CD244,8.031253738772305,2.1758112385366864e-12
RAB18,-3.826952243707496,0.00022852665356443657
PMPCB,-2.147798973986974,0.03419539039152293
TARBP2,-6.927145566093259,4.542326028952975e-10
TSC2,2.879600411053268,0.004890025854692589
GPR161,-6.016323410449028,3.086793166268904e-08
CALR3,-3.6597038383951026,0.00040898629595519814
RTEL1,-4.234686195044825,5.16814878075219e-05
IL18RAP,6.054876442417562,2.5938611102201917e-08
RBMS2,15.56674121273628,3.0521436585480067e-28
NRG3,6.733458382204124,1.1333986260280594e-09
DGKB,-3.3173822471288474,0.0012758156066547907
TTC9C,-2.644783309428843,0.009521284707746604
CLEC12B,6.208077132578905,1.2935167146001031e-08
HOMER3,-6.601097435967552,2.1068202907276148e-09
SERPINB5,-8.627693440904489,1.1409561873592082e-13
C9orf171,4.771241387837791,6.3903170931890905e-06
MAPK8,-2.9542425889903523,0.003924726768685277
S1PR2,6.762248994460767,9.89881609470505e-10
ACAP3,-3.232876241313137,0.0016701524857339817
ZNF280C,-6.404324349301423,5.253467153659822e-09
ERCC5,5.4061909926327,4.537334779156027e-07
CLCNKB,4.03061072097323,0.0001100351375092998
RP11-321N4.5,-5.882786578215102,5.61912133674037e-08
SIX1,-5.604215024814617,1.9237457769017796e-07
RWDD1,2.8889622735060168,0.004758005552361515
TTC18,4.049996102655106,0.0001025143252163339
SLC5A6,-5.197594136355538,1.1022510996983664e-06
EPYC,-4.53223778060097,1.6504461478726902e-05
CCDC90B,-3.1376064865790596,0.0022499554537989967
ARMCX1,8.029856152928238,2.1908083779442144e-12
CTNNB1,3.067389732238822,0.002791734466082318
CXCR1,5.333631721750277,6.190631449434141e-07
LONP1,-6.301007215446552,8.453569608535696e-09
TCF15,-3.428169852149558,0.0008900207459630354
PARVB,2.7969181499310145,0.006210616690595647
GALNT12,9.393250116828657,2.511990354322958e-15
ABCA7,5.12672832266602,1.4842283481342569e-06
CC2D1A,-2.5449531475963525,0.012489633100502287
GPAA1,-3.7448022108931074,0.0003047907841394523
EFCAB12,4.993465892972367,2.5823049610129727e-06
LYSMD1,-5.579317901591633,2.144593017329269e-07
SNED1,11.070871351142824,5.83794458632936e-19
PMM1,7.5533256536167785,2.2476940929259105e-11
FHAD1,4.287220499222058,4.239001222770918e-05
LYRM5,5.855585298917136,6.343931248696927e-08
CCDC155,5.331166566651968,6.256098891273675e-07
ADAMTS4,2.8975553499772686,0.004639717584883046
EI24,-6.034127228880231,2.8486434847091684e-08
CST7,8.926249168200538,2.5835366249560967e-14
RAN,-10.516292199790897,9.197911684628488e-18
SSFA2,3.9053172345442966,0.00017299362601408852
SEMA5A,6.05892914923632,2.5467849562472584e-08
MAGEA10,-3.7437050291197256,0.0003059570015080686
GPS1,-5.830821898236992,7.08328316109192e-08
SPI1,14.690705602713379,1.650084720777394e-26
CIAO1,-5.690945975615999,1.3151764221224314e-07
PTPLAD2,16.441733406256766,6.241017222212808e-30
FNDC4,-3.400124394897654,0.0009756906413167443
DDX1,-7.338340191622701,6.358147046549534e-11
CYSTM1,17.42880934634062,8.711163432749816e-32
RASIP1,11.557283101113816,5.274076938324976e-20
SQSTM1,3.1850886371917304,0.0019408830093274514
LIPM,-4.94821709418254,3.1110894969068307e-06
CDKN2C,-2.2010917709401627,0.030076972799578192
CLPTM1L,-4.159636275550833,6.841972789625793e-05
FKBP10,-6.612849343685476,1.9943222493844268e-09
CEP135,-2.9110594912608105,0.004459278718136814
KPNA6,-2.4207829902179467,0.01732805548576144
GPR162,6.249654409235997,1.069677448245546e-08
ZNF487,7.834099381306727,5.721299120204371e-12
HYKK,-2.3742496833300075,0.01953323692352316
TAS1R3,-2.0541907593861493,0.04261953989819716
SEPT3,-3.515380091307047,0.0006666643359848415
CPOX,-9.551350003894349,1.139881045715141e-15
SENP6,2.2633641732426035,0.025818836810486908
RPS15,-2.7305013545054835,0.007499326322180287
BTNL3,4.613931670893774,1.1970003690981174e-05
HTR6,-2.4025454501484362,0.01816444340536577
CHAC2,-6.578638450565755,2.3395500292733034e-09
TUBA1B,-5.751270204941626,1.0079401942195804e-07
CADM3,3.9006941324042277,0.00017587573519380528
ARL6IP6,-6.742476021474723,1.0863622358416562e-09
BATF2,7.506509183715605,2.820638665605121e-11
PP2D1,9.31007674213543,3.806102429678212e-15
CCL15-CCL14,8.611817801279999,1.234544390807726e-13
TFEB,8.956230588176824,2.224997156486969e-14
CGREF1,-7.565021128041935,2.123638102627406e-11
FAM27E2,-2.1121291806286067,0.03721787180858417
CNGB1,-2.193317079031617,0.030649449095045952
MGAT4A,10.785820390988771,2.404077317203924e-18
FAM124A,7.20089614809152,1.2310913794649132e-10
ELMO2,2.285003004717442,0.024468330033890626
CPD,-3.2529443369163196,0.0015673383047379804
LOXL1,-4.933539688082948,3.304240008107764e-06
SRP9,-4.28598992783482,4.258797254918481e-05
MRPS33,-6.523676868630069,3.0217864963186748e-09
NKX2-5,-5.036917457887782,2.1575007719104516e-06
UCHL1,-5.282931960458056,7.682221745794068e-07
TTC30A,-2.212719743249177,0.029238183824192958
TGFBR3,8.823769048118649,4.303917582032865e-14
SLC10A6,-3.7851038645756785,0.0002647668628225534
NSRP1,5.229945421826906,9.615929280482995e-07
ZKSCAN7,3.371089987138921,0.0010725105691695039
PHF2,4.700254355037432,8.49482014877059e-06
FAM46B,8.171211122392359,1.0925150855118529e-12
MTHFR,14.163912042432857,1.9010969647458625e-25
LRRC18,6.551272302637441,2.6577063535983e-09
MEIS3,-2.7371598538210398,0.0073599334692365445
MAFA,-2.611113136908657,0.010442239830830511
ZNF467,7.329181582299107,6.645022451196108e-11
ARHGAP19-SLIT1,-2.5719169350694377,0.011615178752654555
HYI,11.825530582509778,1.410537556940075e-20
FETUB,-3.2307745257050446,0.0016812771274306985
HHEX,6.442023450458187,4.413206156091205e-09
NLRP14,2.594133121558909,0.010936563274840954
CCL17,6.916489975696555,4.777670998060482e-10
TEX19,-6.821773048681689,7.477558045662891e-10
IL36RN,-4.053873666926589,0.00010107027745329435
SLC51B,11.29788767783893,1.8972895519697813e-19
SETD2,7.602402937187292,1.7709752179056868e-11
B3GNT7,10.401353293833308,1.6314243537607084e-17
ZNF562,-3.082429982645788,0.0026663985606117163
C19orf55,-3.3352525844210805,0.0012044650412510833
AGO4,5.902048840158857,5.155768236564699e-08
MINPP1,-2.0064202661031043,0.047566863439212945
SPATA7,7.898469725445681,4.174704097251792e-12
CHDC2,2.738621549125658,0.007329651153970373
DAPL1,-3.7651167757199357,0.00028394667402064283
PRSS35,7.1975649765562055,1.250913025057286e-10
TMCO5A,2.4871062899546015,0.014568171041585204
CTDSP1,10.307575938524252,2.6047180835699224e-17
KIAA1024,-5.3453156839402265,5.889345915082402e-07
SLAMF9,-4.436840312950808,2.3915926925794438e-05
CFLAR,7.8255706756004795,5.965026168325698e-12
MS4A15,11.630583735487916,3.676237183522902e-20
FUNDC1,-6.097930536434048,2.1346763640300954e-08
SLC41A2,5.5652804447055555,2.2798835366362572e-07
EPC2,3.194513282580708,0.0018844474978918259
BMP15,2.6926403736550313,0.008338628916221646
QARS,2.2343129253967637,0.02773464659531256
PPAPDC1B,-4.2371939436353925,5.119656899192933e-05
ST7,14.791968223092901,1.0354071327146255e-26
POTEH,-2.5749740219143833,0.011519599318841004
EYS,-2.4588805528582043,0.01569066371140325
GOLT1B,-5.395390900839073,4.752708097975887e-07
C1orf112,-10.188942341970117,4.709382783708864e-17
FOXRED2,-6.9832886061453605,3.479533044474393e-10
MRPS10,-5.480691677971753,3.291125716368888e-07
LRP11,-4.128306532465356,7.685170225840103e-05
ADM2,-6.371257816124414,6.119307215698358e-09
SLITRK4,-2.337324727121579,0.021456648629716718
EXOC3L1,12.332155677341909,1.1871310004208105e-21
BOP1,-9.671422467542246,6.254273700582079e-16
PSMD4,-8.374723641573812,3.998605107470893e-13
TFB1M,-3.5039363874029195,0.0006926165180294781
NUDT16,4.473620114176415,2.074040253421524e-05
PFKP,-8.135128388516511,1.3051084320712235e-12
FHDC1,6.054923939773484,2.593304448695817e-08
ESAM,23.087686331002327,2.033856790329423e-41
TMEM167A,-4.748193596619836,7.010923581911597e-06
KLF2,10.815393544278983,2.0753596243891486e-18
POLR2D,-8.49784375437167,2.1731403173246843e-13
MRFAP1,3.0659183417542146,0.002804285084879797
UBE2D4,8.206302934354639,9.189161145032578e-13
SNW1,-3.3112963138247506,0.0013010059014122166
RPL22L1,-4.66698671656181,9.699235960423978e-06
DPH2,-8.389592193595693,3.7149688569121026e-13
NSF,-3.240110012488922,0.0016323866241252582
TSPAN33,-3.459634683558507,0.0008023493924943021
SRP14,2.9866094891813226,0.003563516422070618
USP14,-11.144705726356667,4.049069867795724e-19
CIR1,4.498676887536699,1.881471390170179e-05
EEFSEC,-5.582224293181336,2.1175821978537732e-07
C1orf54,8.435780116409438,2.955598536329559e-13
RDH8,-3.7787305877411246,0.0002707446538655797
RAF1,11.929444273981568,8.47532699151424e-21
UTP23,-5.097449833079726,1.6773471485277176e-06
PYCR2,-4.227369461616986,5.3121698552687966e-05
MRPS22,-6.202577633951629,1.3263891532733169e-08
SIN3A,-3.8146177959213445,0.00023868510275755828
CPSF4,-4.0084971913853655,0.00011925961887638936
TMOD2,5.167349441610152,1.2518165293568755e-06
HBEGF,6.643107431986741,1.7312795452102128e-09
ENTPD4,-2.8083901331858017,0.006009712442657653
MXD3,-4.51616436167227,1.7574431032228367e-05
CCDC41,-3.0062186519720364,0.0033598808154273367
SGOL2,-9.70271937370676,5.348432813680327e-16
DNAAF1,3.4691270864731067,0.0007775410503380823
LRRC23,3.972857768317266,0.00013570248840549565
GMPPA,-3.3243074878082974,0.0012477076213178524
ECM2,9.863923228431547,2.3891442043465537e-16
SERPINA1,12.630848697864476,2.788712821971853e-22
ATOH7,-4.228460785187103,5.29044610259485e-05
RP11-618P17.4,-2.431459155635348,0.01685451004611487
GUSB,4.5063144797026755,1.8262950635062553e-05
BRSK1,-5.268355985284793,8.172558037138848e-07
SCAMP4,7.323042912109404,6.844459560727702e-11
GFPT1,-3.693753374798994,0.00036377955997914617
CDKN2B,3.178633615847425,0.001980441029776897
SPN,15.881039981956766,7.463908262762144e-29
TEX14,7.287030913245685,8.13998098056178e-11
ZNF574,-3.616392729296208,0.00047421314308601436
SSB,-6.054162899270149,2.6022379037083534e-08
NCOA4,8.883106069072536,3.202972991660459e-14
MCTP1,9.440854748331844,1.9801862615590004e-15
RTCA,-3.6083137146346345,0.0004874230254602937
C16orf87,-6.352858357217237,6.660620042354761e-09
CNPY2,-5.454737452611098,3.6815538178758284e-07
C2CD2L,9.552135551075429,1.1354138679304447e-15
MAFK,4.137943995227792,7.415704082268378e-05
MYO10,-2.2908929038303008,0.024111665520452515
MRAS,10.998231804267213,8.369978881781523e-19
KCTD3,-3.567613292028609,0.0005594405842454465
APOA5,6.817176199617764,7.641524240374675e-10
CD300E,6.247994720117759,1.0778316598198277e-08
GRHL1,-7.771812456158375,7.757462763436856e-12
TRMT10A,-3.2750702350588408,0.0014608545530882763
METTL11B,-7.472773856494466,3.3213478393311636e-11
TMEM173,12.192807570776074,2.3399016147359055e-21
HIST2H2AB,-3.916311011729979,0.00016631997778543902
HCLS1,3.631250234089931,0.00045080026048578383
TOM1L2,12.02854060521684,5.218415715356119e-21
CXorf61,-2.9558423197238093,0.0039061089194793097
HBZ,4.075922263019297,9.322255928140245e-05
S100A6,5.137019783337402,1.4216445038765114e-06
WNT10B,-3.822694323161784,0.00023198593225250055
SNX25,16.710840331422723,1.9237418349834826e-30
MFSD9,-7.118822902893604,1.8236447390903977e-10
SESTD1,4.045056454842855,0.00010438255574451997
GPR27,-3.012652062665054,0.0032954515002347772
GLRB,2.468805050958468,0.015287466858013613
MYNN,-3.2573112360090777,0.0015457637086089338
PDP1,-5.113044921487762,1.5716182911160087e-06
PSMC6,-5.882556610792219,5.62489352471087e-08
LRRC31,2.135883258452289,0.03518049004449713
OR1Q1,-2.007100705558429,0.04749309073657725
FASTKD1,-7.030444826862685,2.7802093904039324e-10
CDC37,3.7523792514882395,0.00029685160891010034
UBE2Z,-8.289612654107213,6.090616009059618e-13
RNF216,-4.296263955884515,4.096215274166872e-05
NKPD1,-6.668591872928924,1.5365849843824948e-09
THNSL1,-8.00362103325757,2.4922211429110314e-12
MLNR,-2.26273735257995,0.02585891433618894
CD37,9.910733004604902,1.8907234712292282e-16
ABRACL,-6.347444595934052,6.82870884375715e-09
SLC9A3R2,13.397349422532564,7.055369982144927e-24
CTD-2207O23.10,2.0285567944004996,0.04521643492368965
MYH1,3.2111934394866655,0.00178829977541504
ANAPC11,-6.387143167587455,5.687064767510427e-09
TCEA1,-5.437186008531411,3.970935509651409e-07
AP5B1,2.7657773232310268,0.0067873126800109575
SAC3D1,-6.684423975683297,1.4267106625584713e-09
ZNF559,3.6607977993512932,0.00040745449332837237
KRT74,-7.213924012760972,1.1565187732632012e-10
RND2,-4.38727214297378,2.8946511423626383e-05
TRANK1,8.423035105749467,3.14815521927414e-13
TLCD1,-4.875537454949625,4.188312804210886e-06
GGA2,6.8492078770052585,6.568958636317621e-10
EPAS1,13.686171256843537,1.7939157790891656e-24
ASB7,-2.0990403522169694,0.03838349154238435
XKR9,-2.9849179178179104,0.003581606655512775
ZFHX3,4.112242616063627,8.155335170752799e-05
PGLYRP2,-2.2969877154215004,0.023747418686164045
C6orf132,-4.732276596648822,7.473278887530543e-06
SLX4,-2.9636281829039968,0.0038166535231014638
CDIP1,6.485873073962051,3.6017322965725267e-09
MYADM,8.865110054431572,3.503288214175089e-14
SF3B14,-9.562226416847897,1.0795626046938283e-15
TMEM252,11.511687963039186,6.602822741096909e-20
RGS18,10.19973737580955,4.46224655701057e-17
TNIP1,5.308140951342984,6.901232262561072e-07
FTSJ2,-5.289960583253297,7.456177379016212e-07
TMEM201,-7.797750539142484,6.834134242918314e-12
RAC1,-4.095412490726674,8.67748666732148e-05
ADAD2,-5.584548590373432,2.0962215454671125e-07
NT5DC2,-5.8820215542468555,5.638346039647412e-08
CXorf28,-2.578059605167135,0.011423848141703817
B3GAT3,-3.4455885984168195,0.0008404304948187313
TRIM68,2.5390160316535857,0.012689955111484096
DESI1,-2.2239179044829305,0.02844979037054554
TNFRSF1B,10.466062412650132,1.1814835735344729e-17
AASDHPPT,-4.347068846550968,3.376275737783043e-05
LRRC8D,-7.192257640342304,1.283149575850006e-10
TNFRSF19,6.742249079299235,1.0875219321099118e-09
LCE3C,-2.364144204899005,0.020043815838207153
SLC13A5,-3.300886847551437,0.0013451750039951101
PNLDC1,-2.636563703267763,0.009739059103190614
LDLRAD1,4.630025622074992,1.1231662631176157e-05
MAFF,4.726008238362847,7.663371001251262e-06
CTDSPL2,-5.119933373759618,1.5270148953861954e-06
CEP170,2.326405593708924,0.022056630971946326
STX4,3.516096604919081,0.000665070338396873
TALDO1,-4.704325074956251,8.357808922105894e-06
DOLPP1,-8.063791193382665,1.8541438306420453e-12
RASA3,4.407023495039238,2.6830273356951935e-05
TMEM229B,5.021972855794776,2.295289985669422e-06
GYLTL1B,-8.204326578183135,9.279182955283918e-13
CORO2B,11.46071675481738,8.489727576386831e-20
C16orf54,12.808711979508159,1.1818134362797073e-22
CCDC87,-3.688584678422394,0.00037032242838705616
RRAGA,10.956140880685366,1.0314421292716025e-18
TMC3,2.6968699314115367,0.00824080730170165
SEC14L3,3.9251873949431095,0.00016111180642969336
MRPS25,2.9083542720898494,0.004494899648544496
GNG10,4.919680266488798,3.497314432544178e-06
SHQ1,4.098912294678063,8.566331639634135e-05
ABCC10,-3.8232767519084816,0.00023150981911201768
PNPLA2,14.722298107661526,1.4266061109136267e-26
IL1RAPL2,-4.188437565665533,6.14578887920874e-05
OVGP1,5.458320023523776,3.6250772911013657e-07
TEX26,2.8367265268193513,0.005538687693935268
SLCO2B1,12.768733666212954,1.4329738086222566e-22
C12orf39,2.4909112203473214,0.014422485508232885
C9orf141,2.7011409840427176,0.008143085076647086
STAT5A,9.315029323419479,3.713098249042603e-15
ZEB1,12.743867008160958,1.6155776844007592e-22
SPESP1,-2.4524498411537454,0.01595696578948102
MTMR9,5.666230206241878,1.4661153811907121e-07
LSMD1,2.6069321739716833,0.01056204670105264
ELF2,3.5520046919606734,0.0005896409971503344
C2orf66,-2.6656373499175317,0.008988413626178273
EHF,-4.07093834420315,9.4943654213131e-05
CTD-2006C1.10,-3.0981905535829006,0.0025406772757831423
PIANP,-2.2243066501198996,0.028422758360856573
REG1A,-3.5204080692692696,0.0006555545078601017
BCL2L2-PABPN1,2.2851058963879227,0.02446205977620913
GJB3,-8.944777329143806,2.3556912640082745e-14
SLC39A14,-3.421758752284503,0.0009089564405283265
TAF3,6.117520740370267,1.9532200129410908e-08
C8orf33,-6.226076713226269,1.1914454176840858e-08
DAXX,-4.813809370401278,5.381411219693904e-06
TRAPPC1,8.510493365032138,2.0410382691019697e-13
MAPK9,5.332104601274642,6.231107932205186e-07
USP12,10.116985430508569,6.745907919840913e-17
WDR45B,-6.043420918106099,2.73161361491695e-08
INTS8,-8.878538429491726,3.276672305446632e-14
DLD,-4.414010451123252,2.6118058140903753e-05
NTN5,-2.084364201655104,0.0397278124281243
PHB2,-5.941264849031074,4.3255508975525915e-08
GSKIP,-2.2126277326657715,0.029244740006285012
MRPL11,-7.241345731997208,1.0138848909711311e-10
INO80,8.39960434044861,3.5353638357881923e-13
JAK1,9.253682274646977,5.044344038764167e-15
PCDHGC5,-2.056488547018103,0.04239313935942243
RAB2A,-2.5094130290359704,0.013732508619281943
RBL1,-4.151109390104135,7.062219437270226e-05
NDUFA9,-5.18096347611884,1.1821884190149077e-06
P4HA1,-5.934643860267321,4.4558474776757376e-08
SALL3,-2.491533078532039,0.01439879983891448
GPR61,-2.305249201816953,0.023261425363135014
ALS2CR12,5.093330851702015,1.7064114151617432e-06
MRPL35,-7.482537241212376,3.167988710196783e-11
ANXA6,10.206292416323446,4.3185573019266817e-17
GSTM2,-2.2666185813341286,0.02561163261395503
FCRL1,2.468259307288141,0.015309395497896077
FAM135B,7.515442061466073,2.7011154829692453e-11
PNMT,3.0804097476885097,0.0026829248977776384
C2orf82,-6.323643185380293,7.618766019920387e-09
RGL3,9.11354702508708,1.0153420403255557e-14
KCNE2,-3.3795491064888723,0.0010434087452863862
RPN1,-6.6476687462567545,1.6947234341001458e-09
C10orf107,6.87913735269515,5.702120484869423e-10
ARMC7,4.084741456368658,9.025007392622384e-05
OPALIN,-2.405121904752919,0.018044148420374228
EIF4E2,-2.676618959582835,0.008718811146114648
TCTN1,4.515495350597854,1.7620389872727287e-05
SHCBP1,-9.605684578938565,8.687615742702078e-16
HDAC9,3.0166980991516987,0.0032555185446150226
NCF4,10.774930385294985,2.537855575823608e-18
MFSD8,2.7695341703543512,0.006715236863550177
LAS1L,-5.257790624789734,8.546974538836073e-07
HTRA3,-2.527489257208273,0.01308713904657715
RFX2,6.081332899812187,2.3013375736133573e-08
